Iteration,Time,Fitness,FEvals,Population Size,Mutation Rate,max_iters,group_number,run_number,problem_size,max_iterations,max_attempts,population_size,mutation_rate
127,1.2138554220000515,684.5703936963318,12936.0,100,0.9,1000,3,11,10,1000,100,100,0.9
128,1.2232462410011067,684.5703936963318,13037.0,100,0.9,1000,3,11,10,1000,100,100,0.9
129,1.2324886420010444,684.5703936963318,13138.0,100,0.9,1000,3,11,10,1000,100,100,0.9
130,1.2418271400001686,684.5703936963318,13239.0,100,0.9,1000,3,11,10,1000,100,100,0.9
131,1.2510992679999617,684.5703936963318,13340.0,100,0.9,1000,3,11,10,1000,100,100,0.9
132,1.260377579001215,684.5703936963318,13441.0,100,0.9,1000,3,11,10,1000,100,100,0.9
133,1.269618968000941,684.5703936963318,13542.0,100,0.9,1000,3,11,10,1000,100,100,0.9
134,1.2788329840004735,684.5703936963318,13643.0,100,0.9,1000,3,11,10,1000,100,100,0.9
135,1.2894226490006986,684.5703936963318,13744.0,100,0.9,1000,3,11,10,1000,100,100,0.9
136,1.2990866380005173,684.5703936963318,13845.0,100,0.9,1000,3,11,10,1000,100,100,0.9
137,1.3083251919997565,684.5703936963318,13946.0,100,0.9,1000,3,11,10,1000,100,100,0.9
138,1.3176581190000434,684.5703936963318,14047.0,100,0.9,1000,3,11,10,1000,100,100,0.9
139,1.3269624290005595,684.5703936963318,14148.0,100,0.9,1000,3,11,10,1000,100,100,0.9
140,1.3362583039997844,684.5703936963318,14249.0,100,0.9,1000,3,11,10,1000,100,100,0.9
141,1.346332319000794,684.5703936963318,14350.0,100,0.9,1000,3,11,10,1000,100,100,0.9
142,1.3567796770003042,684.5703936963318,14451.0,100,0.9,1000,3,11,10,1000,100,100,0.9
143,1.367459097000392,684.5703936963318,14552.0,100,0.9,1000,3,11,10,1000,100,100,0.9
144,1.378531237000061,684.5703936963318,14653.0,100,0.9,1000,3,11,10,1000,100,100,0.9
145,1.3898260810001375,684.5703936963318,14754.0,100,0.9,1000,3,11,10,1000,100,100,0.9
146,1.4002034240002104,684.5703936963318,14855.0,100,0.9,1000,3,11,10,1000,100,100,0.9
147,1.4097758549996797,684.5703936963318,14956.0,100,0.9,1000,3,11,10,1000,100,100,0.9
148,1.4192121020005288,684.5703936963318,15057.0,100,0.9,1000,3,11,10,1000,100,100,0.9
149,1.4286832369998592,684.5703936963318,15158.0,100,0.9,1000,3,11,10,1000,100,100,0.9
150,1.4381347140006255,684.5703936963318,15259.0,100,0.9,1000,3,11,10,1000,100,100,0.9
151,1.447590728999785,684.5703936963318,15360.0,100,0.9,1000,3,11,10,1000,100,100,0.9
152,1.4569490949997999,684.5703936963318,15461.0,100,0.9,1000,3,11,10,1000,100,100,0.9
153,1.466242575999786,684.5703936963318,15562.0,100,0.9,1000,3,11,10,1000,100,100,0.9
154,1.4755199440005526,684.5703936963318,15663.0,100,0.9,1000,3,11,10,1000,100,100,0.9
155,1.4848630810010945,684.5703936963318,15764.0,100,0.9,1000,3,11,10,1000,100,100,0.9
156,1.494218241001363,684.5703936963318,15865.0,100,0.9,1000,3,11,10,1000,100,100,0.9
157,1.503566547000446,684.5703936963318,15966.0,100,0.9,1000,3,11,10,1000,100,100,0.9
158,1.5128720110005816,684.5703936963318,16067.0,100,0.9,1000,3,11,10,1000,100,100,0.9
159,1.5222223710006801,684.5703936963318,16168.0,100,0.9,1000,3,11,10,1000,100,100,0.9
160,1.5315202900001168,684.5703936963318,16269.0,100,0.9,1000,3,11,10,1000,100,100,0.9
161,1.5409869560007792,684.5703936963318,16370.0,100,0.9,1000,3,11,10,1000,100,100,0.9
162,1.5503399720000743,684.5703936963318,16471.0,100,0.9,1000,3,11,10,1000,100,100,0.9
163,1.559667678000551,684.5703936963318,16572.0,100,0.9,1000,3,11,10,1000,100,100,0.9
164,1.5689873500014073,684.5703936963318,16673.0,100,0.9,1000,3,11,10,1000,100,100,0.9
165,1.5783413970002584,684.5703936963318,16774.0,100,0.9,1000,3,11,10,1000,100,100,0.9
166,1.5876784920001228,684.5703936963318,16875.0,100,0.9,1000,3,11,10,1000,100,100,0.9
167,1.5970477390001179,684.5703936963318,16976.0,100,0.9,1000,3,11,10,1000,100,100,0.9
168,1.6064046920000692,684.5703936963318,17077.0,100,0.9,1000,3,11,10,1000,100,100,0.9
